,index,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,district,neighborhood,newDevelopmentFinished
55,5,89096526,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/10/87/763165471.jpg,,18,3,120000.0,flat,sale,60.0,True,2,1,"Calle Juan Navarro, 27",Madrid,Madrid,es,40.3958842,-3.6688232,True,https://www.idealista.com/inmueble/89096526/,3721,False,renew,False,False,,2000.0,{'typology': 'flat'},"{'subtitle': 'San Diego, Madrid', 'title': 'Piso en Calle Juan Navarro, 27'}",False,False,False,Puente de Vallecas,San Diego,
56,6,30301153,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/a4/8f/98001644.jpg,VC16485,12,,4800000.0,chalet,sale,2300.0,False,6,7,barrio Prado Largo,Madrid,Pozuelo de Alarcón,es,40.4321896,-3.8518575,False,https://www.idealista.com/inmueble/30301153/,12696,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2087.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Prado Largo, Pozuelo de Alarcón', 'title': 'Casa independiente'}",True,False,False,Urbanizaciones,Prado Largo,
57,7,36982996,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/7b/fa/718695831.jpg,1083,29,,4800000.0,chalet,sale,2300.0,False,5,5,Avenida Prado Largo s/n,Madrid,Pozuelo de Alarcón,es,40.4267446,-3.8504816,True,https://www.idealista.com/inmueble/36982996/,12512,False,renew,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2087.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Prado Largo, Pozuelo de Alarcón', 'title': 'Casa independiente en Avenida Prado Largo s/n'}",True,False,False,Urbanizaciones,Prado Largo,
58,8,88376270,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/3d/24/762726133.jpg,203-7298192,4,,79000.0,flat,sale,49.0,False,1,1,Carretera Villaverde a Vallecas,Madrid,Madrid,es,40.37656,-3.63542,False,https://www.idealista.com/inmueble/88376270/,7273,False,good,False,False,,1612.0,{'typology': 'flat'},"{'subtitle': 'Ensanche de Vallecas - La Gavia, Madrid', 'title': 'Piso en Carretera Villaverde a Vallecas'}",False,False,False,Villa de Vallecas,Ensanche de Vallecas - La Gavia,
59,9,83803862,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/ff/41/626092470.jpg,C3221,14,,4800000.0,chalet,sale,2300.0,False,8,7,Prado Largo,Madrid,Pozuelo de Alarcón,es,40.4325928,-3.8542577,False,https://www.idealista.com/inmueble/83803862/,12903,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2087.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Prado Largo, Pozuelo de Alarcón', 'title': 'Casa independiente en Prado Largo'}",False,False,False,Urbanizaciones,Prado Largo,
60,10,81511966,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/57/c1/647611771.jpg,203-5962302,7,,87865.0,chalet,sale,159.0,False,5,2,Calle San Fernando,Madrid,Villa del Prado,es,40.2631886,-4.3475718,False,https://www.idealista.com/inmueble/81511966/,57212,False,good,False,,,553.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Villa del Prado', 'title': 'Casa independiente en Calle San Fernando'}",False,False,False,,,
61,11,35365061,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/fe/08/179245775.jpg,Marzo.2020,19,,500000.0,chalet,sale,1680.0,False,10,5,Chinchón,Madrid,Chinchón,es,40.1385669,-3.4203193,False,https://www.idealista.com/inmueble/35365061/,39146,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",298.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Chinchón', 'title': 'Casa independiente'}",False,False,False,,,
62,12,40519901,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/0b/77/647659838.jpg,203-6797113,8,1,46301.0,flat,sale,109.0,False,3,1,Calle del Zapato,Guadalajara,Casa de Uceda,es,40.84175,-3.36764,False,https://www.idealista.com/inmueble/40519901/,55096,False,good,False,False,,425.0,{'typology': 'flat'},"{'subtitle': 'Casa de Uceda', 'title': 'Piso en Calle del Zapato'}",False,False,False,,,
63,13,81582129,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/fb/73/579648372.jpg,05885,42,,475000.0,chalet,sale,293.0,False,5,2,estacion,Madrid,Zarzalejo,es,40.5427698,-4.1714685,False,https://www.idealista.com/inmueble/81582129/,42007,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1621.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Zarzalejo', 'title': 'Casa independiente en estacion'}",False,False,False,,,
64,14,85901365,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/9b/b8/678376005.jpg,10073050401PT,13,2,99000.0,flat,sale,94.0,False,1,1,"Calle San Antonio Abad, 3",Madrid,Ciempozuelos,es,40.1630525,-3.6199991,True,https://www.idealista.com/inmueble/85901365/,29073,False,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1053.0,{'typology': 'flat'},"{'subtitle': 'Casco Antiguo norte, Ciempozuelos', 'title': 'Piso en Calle San Antonio Abad, 3'}",True,False,False,Casco Antiguo norte,,
65,15,84335613,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/79/1f/646892467.jpg,203-6880012,2,,23400.0,duplex,sale,97.0,False,2,1,Calle Castillejos,Toledo,Méntrida,es,40.2374587,-4.193407,False,https://www.idealista.com/inmueble/84335613/,46081,False,good,False,True,,241.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Méntrida', 'title': 'Dúplex en Calle Castillejos'}",True,False,False,,,
66,16,84335513,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/f6/5f/646892437.jpg,203-6877882,2,bj,24600.0,flat,sale,113.0,False,3,1,Calle Castillejos,Toledo,Méntrida,es,40.2355587,-4.190707,False,https://www.idealista.com/inmueble/84335513/,45967,False,good,False,True,,218.0,{'typology': 'flat'},"{'subtitle': 'Méntrida', 'title': 'Piso en Calle Castillejos'}",True,False,False,,,
67,17,40212751,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/a5/ac/646892459.jpg,203-6879587,2,1,24100.0,duplex,sale,112.0,False,3,1,Arroyo Chico,Toledo,Méntrida,es,40.235655,-4.194574,False,https://www.idealista.com/inmueble/40212751/,46258,False,good,False,True,,215.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Méntrida', 'title': 'Dúplex en Arroyo Chico'}",True,False,False,,,
68,18,37866317,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/9c/10/760959645.jpg,1218,13,,116000.0,chalet,sale,134.0,False,4,2,Calle Castillo Simancas,Guadalajara,Torrejon del Rey,es,40.681008,-3.3684956,False,https://www.idealista.com/inmueble/37866317/,40786,False,,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",866.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Torrejon del Rey', 'title': 'Casa independiente en Calle Castillo Simancas'}",False,False,False,,,
69,19,82930422,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/c1/b4/758253122.jpg,60492304,23,3,187000.0,flat,sale,92.0,True,3,1,"Calle Arroyo, 30",Madrid,Madrid,es,40.4698677,-3.7023928,True,https://www.idealista.com/inmueble/82930422/,5912,False,renew,False,False,,2033.0,{'typology': 'flat'},"{'subtitle': 'Valdeacederas, Madrid', 'title': 'Piso en Calle Arroyo, 30'}",False,False,False,Tetuán,Valdeacederas,
70,20,85450953,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/14/70/667906948.jpg,M-5929861,13,3,112858.0,flat,sale,116.0,False,3,2,"Plaza de España, 30",Madrid,Torrejón de la Calzada,es,40.2005926,-3.7991395,True,https://www.idealista.com/inmueble/85450953/,25367,False,good,False,False,,973.0,{'typology': 'flat'},"{'subtitle': 'Torrejón de la Calzada', 'title': 'Piso en Plaza de España, 30'}",False,False,False,,,
71,21,39060374,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/6e/77/647614776.jpg,203-5967430,7,1,53279.0,flat,sale,46.0,False,2,1,Calle alamillo,Madrid,Valdilecha,es,40.2934502,-3.300874,False,https://www.idealista.com/inmueble/39060374/,36745,False,good,False,False,,1158.0,{'typology': 'flat'},"{'subtitle': 'Valdilecha', 'title': 'Piso en Calle alamillo'}",False,False,False,,,
72,22,38845194,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/ca/28/647596044.jpg,203-5932658,6,bj,30639.0,flat,sale,57.0,False,1,1,Calle lavaderos,Toledo,Recas,es,40.05574,-3.99192,False,https://www.idealista.com/inmueble/38845194/,47023,False,good,False,True,,538.0,{'typology': 'flat'},"{'subtitle': 'Recas', 'title': 'Piso en Calle lavaderos'}",False,False,False,,,
73,23,39833917,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/0a/13/667899360.jpg,5932658,6,1,30639.0,flat,sale,57.0,False,1,1,"Calle lavaderos, 6",Toledo,Recas,es,40.05524,-3.99332,True,https://www.idealista.com/inmueble/39833917/,47132,False,good,False,True,,538.0,{'typology': 'flat'},"{'subtitle': 'Recas', 'title': 'Piso en Calle lavaderos, 6'}",False,False,False,,,
74,24,85213311,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/24/a3/a4/683771209.jpg,203-5929861,13,3,112858.0,flat,sale,116.0,False,3,2,Calle la Iglesia,Madrid,Torrejón de la Calzada,es,40.1975668,-3.8000726,False,https://www.idealista.com/inmueble/85213311/,25711,False,good,False,False,,973.0,{'typology': 'flat'},"{'subtitle': 'Torrejón de la Calzada', 'title': 'Piso en Calle la Iglesia'}",False,False,False,,,
75,25,38626626,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/86/df/647607074.jpg,203-5953267,11,bj,115824.0,chalet,sale,227.0,False,3,1,Calle sierra de albarracín,Toledo,Yeles,es,40.1170111,-3.8072564,False,https://www.idealista.com/inmueble/38626626/,34470,False,good,False,,,510.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Yeles', 'title': 'Chalet adosado en Calle sierra de albarracín'}",False,False,False,,,
76,26,36531275,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/90/83/647602227.jpg,203-5944391,1,bj,46108.0,flat,sale,53.0,False,3,1,Calle de san nicolás,Madrid,Aranjuez,es,40.0312412,-3.5925842,False,https://www.idealista.com/inmueble/36531275/,43876,False,good,False,False,,870.0,{'typology': 'flat'},"{'subtitle': 'Nuevo Aranjuez-Ciudad de las Artes, Aranjuez', 'title': 'Piso en Calle de san nicolás'}",False,False,False,Nuevo Aranjuez-Ciudad de las Artes,,
77,27,87271897,,203-5933998,0,bj,88627.0,chalet,sale,117.0,False,3,2,Calle de la Retama,Guadalajara,Loranca de Tajuña,es,40.4321186,-3.1525679,False,https://www.idealista.com/inmueble/87271897/,46643,False,good,False,,,757.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Loranca de Tajuña', 'title': 'Chalet adosado en Calle de la Retama'}",False,False,False,,,
78,28,84966749,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/49/99/650880681.jpg,2998,23,,168069.0,chalet,sale,306.0,False,3,2,Río Henares,Guadalajara,Galápagos,es,40.6949842,-3.376732,False,https://www.idealista.com/inmueble/84966749/,41452,False,renew,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",549.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Galápagos', 'title': 'Casa independiente en Río Henares'}",True,False,False,,,
79,29,84373750,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/0f/16/661711327.jpg,SRB_SOLVIA_35935,5,,84000.0,flat,sale,112.0,False,3,2,"Avenida Guardia Civil, 6",Toledo,Camarena,es,40.0909193,-4.1168783,True,https://www.idealista.com/inmueble/84373750/,50439,False,,False,True,,750.0,{'typology': 'flat'},"{'subtitle': 'Camarena', 'title': 'Piso en Avenida Guardia Civil, 6'}",False,False,False,,,
80,30,36224952,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/80/50/be/603277463.jpg,,82,,347000.0,chalet,sale,376.0,False,8,6,Fresnedillas de la Oliva,Madrid,Fresnedillas de la Oliva,es,40.4935507,-4.1632314,False,https://www.idealista.com/inmueble/36224952/,39844,False,good,False,,,923.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Fresnedillas de la Oliva', 'title': 'Casa independiente'}",True,False,False,,,
81,31,86276770,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/b9/90/688147738.jpg,84554044,15,,75930.0,chalet,sale,123.0,False,3,2,Calle Monte Real,Toledo,Palomeque,es,40.1360879,-3.990388,False,https://www.idealista.com/inmueble/86276770/,39583,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",617.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Palomeque', 'title': 'Casa independiente en Calle Monte Real'}",True,False,False,,,
82,32,40212819,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/95/6c/646892470.jpg,203-6880394,2,bj,18300.0,flat,sale,74.0,False,2,1,Calle Castillejos,Toledo,Méntrida,es,40.23455,-4.19381,False,https://www.idealista.com/inmueble/40212819/,46253,False,good,False,True,,247.0,{'typology': 'flat'},"{'subtitle': 'Méntrida', 'title': 'Piso en Calle Castillejos'}",True,False,False,,,
83,33,84335641,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8e/f4/ff/646892472.jpg,203-6880466,2,,19100.0,duplex,sale,78.0,False,2,1,Calle Castillejos,Toledo,Méntrida,es,40.2370587,-4.194507,False,https://www.idealista.com/inmueble/84335641/,46184,False,good,False,True,,245.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Méntrida', 'title': 'Dúplex en Calle Castillejos'}",True,False,False,,,
84,34,84335525,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/4e/54/646892439.jpg,203-6878189,2,,17600.0,duplex,sale,72.0,False,1,1,Calle Castillejos,Toledo,Méntrida,es,40.2375587,-4.191307,False,https://www.idealista.com/inmueble/84335525/,45916,False,good,False,True,,244.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Méntrida', 'title': 'Dúplex en Calle Castillejos'}",True,False,False,,,
85,35,82097007,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/9b/96/716131252.jpg,60484610,16,,168069.0,chalet,sale,306.0,False,3,2,"Avenida Río Henares, 215",Guadalajara,Galápagos,es,40.6939463,-3.3753172,True,https://www.idealista.com/inmueble/82097007/,41446,False,good,False,,,549.0,{'typology': 'chalet'},"{'subtitle': 'Galápagos', 'title': 'Chalet en Avenida Río Henares, 215'}",False,False,False,,,
86,36,82087783,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e1/3e/e9/740003955.jpg,60484777,8,1,93595.0,flat,sale,71.0,True,3,1,"Calle Miguel Fluiters, 30",Guadalajara,Guadalajara,es,40.6356021,-3.1678108,True,https://www.idealista.com/inmueble/82087783/,51383,False,,False,True,,1318.0,{'typology': 'flat'},"{'subtitle': 'Casco Histórico, Guadalajara', 'title': 'Piso en Calle Miguel Fluiters, 30'}",False,False,False,Casco Histórico,,
87,37,86157634,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/33/6d/685188774.jpg,343-60484610,11,,168069.0,chalet,sale,306.0,False,3,1,Avenida Río Henares,Guadalajara,Galápagos,es,40.6924463,-3.3754172,False,https://www.idealista.com/inmueble/86157634/,41316,False,good,False,,,549.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Galápagos', 'title': 'Casa independiente en Avenida Río Henares'}",False,False,False,,,
88,38,86137327,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/08/4a/684728237.jpg,219-52970306,12,,75930.0,chalet,sale,123.0,False,3,2,Calle Monte Real,Toledo,Palomeque,es,40.1337156,-3.9855806,False,https://www.idealista.com/inmueble/86137327/,39543,False,good,False,,,617.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Palomeque', 'title': 'Casa independiente en Calle Monte Real'}",False,False,False,,,
89,39,86157651,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/03/08/685188831.jpg,343-60484777,2,1,93595.0,flat,sale,71.0,False,1,1,Calle Miguel Fluiters,Guadalajara,Guadalajara,es,40.6361021,-3.1692108,False,https://www.idealista.com/inmueble/86157651/,51305,False,good,False,True,,1318.0,{'typology': 'flat'},"{'subtitle': 'Casco Histórico, Guadalajara', 'title': 'Piso en Calle Miguel Fluiters'}",False,False,False,Casco Histórico,,
90,40,88302507,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/d1/30/743602305.jpg,52970306,13,,75930.0,flat,sale,123.0,False,3,2,Palomeque,Toledo,Palomeque,es,40.1332066,-3.9873839,False,https://www.idealista.com/inmueble/88302507/,39681,False,,False,,,617.0,{'typology': 'flat'},"{'subtitle': 'Palomeque', 'title': 'Piso'}",False,False,False,,,
91,41,39418415,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/38/1d/259552981.jpg,LH0618,40,,1400000.0,chalet,sale,150.0,False,3,3,"Corzo, 20",Madrid,Pozuelo de Alarcón,es,40.4167678,-3.7824016,True,https://www.idealista.com/inmueble/39418415/,6700,False,good,False,,,9333.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Somosaguas, Pozuelo de Alarcón', 'title': 'Casa independiente en Corzo, 20'}",True,False,False,Somosaguas,Somosaguas,
92,42,82954353,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/92/4b/608429908.jpg,NuevoRecas,17,2,35380.0,flat,sale,75.0,True,1,1,Villanueva,Toledo,Recas,es,40.0530782,-3.993048,False,https://www.idealista.com/inmueble/82954353/,47326,True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",472.0,{'typology': 'flat'},"{'subtitle': 'Recas', 'title': 'Piso en Villanueva'}",False,False,False,,,
93,43,82898688,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/38/9f/755612132.jpg,MR5000-060484610,32,,169069.0,chalet,sale,306.0,False,3,2,Avenida Río Henares,Guadalajara,Galápagos,es,40.6923842,-3.376932,False,https://www.idealista.com/inmueble/82898688/,41225,False,,False,,,553.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Galápagos', 'title': 'Casa independiente en Avenida Río Henares'}",False,False,False,,,
94,44,88825540,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/37/e9/756348484.jpg,"fray luis, alca",20,1,110900.0,flat,sale,70.0,True,3,1,"Calle fray luis gil, 1",Madrid,Alcalá de Henares,es,40.4895299,-3.3687521,True,https://www.idealista.com/inmueble/88825540/,29437,False,good,False,True,,1584.0,{'typology': 'flat'},"{'subtitle': 'Chorrillo, Alcalá de Henares', 'title': 'Piso en Calle fray luis gil, 1'}",False,False,False,Chorrillo,,
95,45,86105342,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/2e/bd/712987676.jpg,10060468896,10,,119000.0,chalet,sale,182.0,False,4,3,"Calle Huelva, 3",Toledo,El Viso de San Juan,es,40.1399032,-3.921493,True,https://www.idealista.com/inmueble/86105342/,35915,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",654.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'El Viso de San Juan', 'title': 'Casa independiente en Calle Huelva, 3'}",False,False,False,,,
96,46,86158659,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/a8/e6/685195468.jpg,343-60492524,2,,58733.0,flat,sale,111.0,False,2,1,Calle Yuncos,Toledo,Cobeja,es,40.0276701,-3.8624039,False,https://www.idealista.com/inmueble/86158659/,45317,False,good,False,True,,529.0,{'typology': 'flat'},"{'subtitle': 'Cobeja', 'title': 'Piso en Calle Yuncos'}",False,False,False,,,
